actionid,userid,targetid,timestamp,feature0,feature1,feature2,feature3,label
272,35,7,54763.0,-0.3199914794575269,-0.4357014334929225,0.6078049413390874,5.752874787914218,0
273,35,9,54972.0,-0.3199914794575269,-0.4357014334929225,0.6078049413390874,15.787674835636174,0
274,35,3,55061.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
275,35,7,55090.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
276,31,8,55471.0,-0.3199914794575269,-0.4357014334929225,0.6078049413390874,6.5556587917319735,0
277,34,1,55632.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
278,34,13,55634.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
279,34,10,55750.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
280,36,1,57325.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
281,36,3,57370.0,-0.3199914794575269,-0.4357014334929225,0.6078049413390874,6.154266789823097,0
282,37,1,58318.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
283,37,10,58364.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
284,37,1,58372.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
285,38,1,60105.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
286,38,2,60119.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
287,39,1,60435.0,-0.3199914794575269,-0.4357014334929225,1.1088261038304843,1.5382587678709956,0
288,39,2,60453.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
289,39,3,60463.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
290,38,10,61020.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
291,38,3,61036.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
292,40,1,61340.0,-0.3199914794575269,-0.4357014334929225,0.6078049413390874,2.1403467707343133,0
293,40,3,61356.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
295,40,13,61501.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
295,40,13,61501.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
296,40,3,61514.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
297,40,15,61515.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
299,40,13,61610.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
299,40,13,61610.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
300,41,1,61669.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
301,42,1,61683.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
302,42,9,61688.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
303,42,7,61702.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
304,41,10,61782.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
305,42,14,61790.0,1.0280908205665915,-0.4357014334929225,-0.3942373836437072,-0.0673092397645177,0
306,41,3,61795.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
307,42,14,61818.0,1.0280908205665915,-0.4357014334929225,-0.3942373836437072,-0.0673092397645177,1
308,41,4,62487.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
309,43,1,62555.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
310,44,1,62596.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
311,44,4,62604.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
312,43,10,62607.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
313,43,4,62626.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
314,44,15,62630.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
315,45,1,62655.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
316,45,7,62670.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
317,45,14,62777.0,1.0280908205665915,-0.4357014334929225,-0.3942373836437072,-0.0673092397645177,0
318,46,1,62918.0,-0.3199914794575269,-0.4357014334929225,1.1088261038304843,3.5452187774153865,0
319,46,3,62948.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
320,41,5,62960.0,-0.3199914794575269,-0.4357014334929225,0.6078049413390874,-0.0673092397645177,0
321,41,4,62970.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
322,41,6,62975.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
323,41,5,62980.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
324,39,13,63073.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
326,43,15,63076.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
326,43,15,63076.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
327,46,3,63301.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
328,45,14,63327.0,1.0280908205665915,-0.4357014334929225,-0.3942373836437072,-0.0673092397645177,0
329,47,1,63343.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
330,45,3,63345.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
331,47,3,63362.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
332,45,17,63396.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
333,45,6,63416.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
334,48,1,63440.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
335,48,2,63449.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
336,48,3,63453.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
337,45,6,63474.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
338,47,4,63477.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
339,47,13,63478.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
340,47,3,63502.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
341,47,1,63503.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
342,46,8,63745.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
343,46,3,63760.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
345,43,13,63761.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
345,43,13,63761.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
346,45,8,63888.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
347,45,3,63906.0,-0.3199914794575269,-0.4357014334929225,0.6078049413390874,3.143826775506509,0
348,49,9,63936.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
349,41,6,63959.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
350,49,8,64037.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
351,50,1,64267.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
352,51,1,64307.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
353,51,3,64337.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
354,41,17,64429.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
355,41,6,64435.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
356,46,5,64474.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
357,46,4,64477.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
358,46,5,64478.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
359,46,4,64487.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
360,41,9,64501.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
361,41,17,64510.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
362,45,8,64739.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
363,45,9,64752.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
364,38,9,64776.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
365,38,13,64777.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
367,46,15,64936.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
367,46,15,64936.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
368,52,1,64988.0,-0.3199914794575269,-0.4357014334929225,0.6078049413390874,1.7389547688254348,0
369,52,2,65005.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
370,52,3,65010.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
371,52,9,65043.0,-0.3199914794575269,-0.4357014334929225,1.1088261038304843,21.80855486426935,0
372,52,7,65159.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
373,53,1,65328.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
374,52,14,65333.0,1.0280908205665915,-0.4357014334929225,-0.3942373836437072,-0.0673092397645177,0
375,41,7,65337.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
376,52,14,65352.0,1.0280908205665915,-0.4357014334929225,-0.3942373836437072,-0.0673092397645177,0
377,53,7,65353.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
378,41,9,65356.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
379,52,14,65363.0,3.724255420614828,-0.4357014334929225,-0.3942373836437072,0.5347787630987997,0
380,53,9,65381.0,-0.3199914794575269,-0.4357014334929225,1.1088261038304843,6.154266789823097,0
381,46,5,65572.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,1
382,54,1,65865.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
383,55,3,65872.0,-0.3199914794575269,-0.4357014334929225,0.6078049413390874,1.1368667659621172,0
384,54,3,65878.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
385,55,7,65885.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
386,55,13,65886.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
387,54,13,65888.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
388,55,4,65896.0,-0.3199914794575269,-0.4357014334929225,1.1088261038304843,4.348002781233143,0
389,53,3,65968.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
390,55,3,65985.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
391,55,15,65986.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
392,55,3,65991.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
393,52,8,66104.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
394,52,4,66112.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
395,56,1,66182.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
396,56,3,66199.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
397,57,1,66284.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
398,57,3,66306.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
399,58,1,66470.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
400,59,1,66492.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
401,60,1,66497.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
402,58,1,66500.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
403,59,2,66528.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
404,60,3,66538.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
405,58,10,66602.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
406,53,4,66653.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
407,8,10,66653.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
408,61,1,66680.0,-0.3199914794575269,-0.4357014334929225,0.6078049413390874,1.9396507697798744,0
409,62,1,66712.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
410,62,3,66724.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
411,8,10,66729.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
412,63,1,66752.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
413,59,10,66758.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
414,59,3,66765.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
415,63,4,66773.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
416,8,10,66775.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
417,8,3,66786.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
418,64,1,66876.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
419,64,10,66889.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
420,65,3,66892.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
421,58,10,66892.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
422,64,1,66895.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
424,65,13,66903.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
424,65,13,66903.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
425,65,3,66910.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
426,65,4,66931.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
427,65,13,66932.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
428,65,15,66941.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
429,58,10,66952.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
430,62,4,66956.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
431,62,13,66957.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
433,62,15,66961.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
433,62,15,66961.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
434,62,13,66966.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
435,66,1,66978.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
436,58,3,66981.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
437,67,1,66984.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
438,62,8,66988.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
439,62,3,66993.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
440,68,1,67029.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
441,68,2,67037.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
442,68,7,67044.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
443,67,3,67056.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
444,64,10,67075.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
445,64,1,67078.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
446,15,8,67089.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
447,53,5,67090.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
448,15,5,67094.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
449,69,1,67114.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
450,52,5,67121.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
451,68,14,67133.0,2.37617312059071,-0.4357014334929225,-0.3942373836437072,1.1368667659621172,0
452,69,10,67143.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
453,69,1,67149.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
454,68,7,67149.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
455,69,2,67157.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
456,68,14,67160.0,1.0280908205665915,-0.4357014334929225,-0.3942373836437072,-0.0673092397645177,0
457,69,3,67164.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
458,68,7,67165.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
459,68,9,67169.0,-0.3199914794575269,-0.4357014334929225,2.6118895913046756,5.351482786005339,1
460,69,9,67201.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
461,69,13,67202.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
462,69,9,67224.0,-0.3199914794575269,-0.4357014334929225,1.6098472663218817,2.1403467707343133,0
463,70,1,67247.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
464,70,2,67256.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
465,70,3,67263.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
466,69,8,67307.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
467,54,8,67318.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
468,54,3,67322.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
469,67,13,67365.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
470,59,13,67452.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
471,71,1,67473.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
472,71,10,67503.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
473,71,3,67521.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
474,72,1,67596.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
475,72,3,67622.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
476,59,4,67640.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
477,58,4,67679.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
478,73,1,67733.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
479,73,2,67745.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
480,73,9,67753.0,-0.3199914794575269,-0.4357014334929225,1.1088261038304843,3.3445227764609475,0
481,73,3,67779.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
482,74,1,67868.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
484,70,13,67891.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
484,70,13,67891.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
485,75,1,67934.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
486,75,2,67979.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
487,70,4,67980.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
488,70,13,67981.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
489,75,3,67987.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
490,76,1,67999.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
491,76,2,68007.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
492,74,2,68021.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
493,74,3,68030.0,-0.3199914794575269,-0.4357014334929225,0.6078049413390874,0.3340827621443606,0
494,59,5,68046.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
495,59,15,68047.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
496,63,9,68051.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
497,63,15,68052.0,-0.3199914794575269,2.1087215250683182,-0.3942373836437072,-0.0673092397645177,0
498,77,1,68055.0,-0.3199914794575269,-0.4357014334929225,0.10678377884769,-0.0673092397645177,0
499,63,9,68063.0,-0.3199914794575269,-0.4357014334929225,0.6078049413390874,0.5347787630987997,0
